Text,Label
"Ketua DPP PDIP Andreas Hugo Pareira mengingatkan semua pihak agar tak mencari kambing hitam seperti yang terjadi usai kegagalan Indonesia sebagai tuan rumah Piala Dunia U-20. Padahal, kegagalan tersebut juga disebabkan penyelenggara sendiri.
...
Arogansi jumawa ini catat!!!
✍️✍️. https://t.co/wrDa66QCJF",negatif
"Media Israel, Jerusalem Post mengkritik Indonesia setelah menolak kehadiran Israel yang diduga menyebabkan FIFA mencoret status tuan rumah Piala Dunia U-20 2023. 

Simak berita selengkapnya di https://t.co/G8en2eaIQY
#HardNews_Viral #NewsOne #CariBeritaditvOne #Israel https://t.co/e3d2znedLK",negatif
@Muhammad_Saewad Piala dunia u-20 yg jujur siapa coba tebak https://t.co/xhljlnVX39,positif
"Berkaca pada pengalaman Piala Dunia U-20, saya sebagai Menpora akan mengedepankan komunikasi, kolaboratif, dan saya akan menghubungkan seluruh stakeholder agar perbedaan itu ada titik temunya. -Menpora, Dito Ariotedjo.

#GolkarIndonesia #PartaiGolkar
https://t.co/x24VdWlOeB",netral
Selamat Bpk. MENPORA yang baru. Semoga bisa membantu PSSI dalam hal membangkitkan kembali semangat Garuda muda kita U-20 yang sekiranya telah gagal tampil di ajang Piala dunia U-20.,positif
"@snltp_09 Bener, kebayang kalau Piala Dunia U-20 masuk bgt sih ini 😭 https://t.co/Tumgo8rGkj",positif
"Dukungan utk Gubernur @ganjarpranowo maju ke Pilpres 2024 tetap mengalir meski akun media sosial nya diserbu netizen imbas Indonesia batal menjadi tuan rumah Piala Dunia U-20. 

Deklarasi dukungan itu disampaikan saat Bazar Ramadan Ganjar Pranowo di Pasuruan https://t.co/nUV8M7wHP7",positif
"Gonjang ganjing masalah pildun U-20 tanpa sadar DPR sahkan perpu pemilu jadi Undang-undang

Keren bgt wakil rakyatku saat dilanda kesedihan karna tdk bisa ikut piala dunia mereka tetap kerja keras demi rakyat

Chuaaakksss",negatif
"Ketua Umum (Ketum) PSSI Erick Thohir yakin sepak bola Indonesia akan segera bangkit usai batal jadi tuan rumah Piala Dunia U-20 2023. Sebab, menurutnya, sepak bola sangat digemari di Indonesia dan punya banyak penikmat.
#GueBarengErickThohir https://t.co/s4odUCfp0W",positif
Jawaban Ganjar Pranowo yang Dituding Sebagai Penyebab Gagalnya Indonesia Jadi Tuan Rumah Piala Dunia U-20 https://t.co/mB38qjVmsT,negatif
Jawaban Ganjar Pranowo yang Dituding Sebagai Penyebab Gagalnya Indonesia Jadi Tuan Rumah Piala Dunia U-20 https://t.co/WVsc9yQaHk,negatif
Jawaban Ganjar Pranowo yang Dituding Sebagai Penyebab Gagalnya Indonesia Jadi Tuan Rumah Piala Dunia U-20 https://t.co/eCsXqVjuoK,negatif
"Ini momen perdana keduanya bertatap muka pasca situasi panas polemik Piala Dunia U-20 2023.

Mbah Slamet Odyssey Amanda Ria SW Lukaku Kante https://t.co/2JkUyu6CFL",netral
"@GanjaranApp @PSSI @FIFAcom @NajwaShihab @MataNajwa @narasitv Ini semakin membuktikan bahwa memang kesalahan murninya ada pada PSSI, karna kekurangan informasi bahwa Israel akan ikut piala dunia U-20",negatif
"@dosbastos1 @Dioma64948035 @BabangJag00 @AltoLuger FIFA Council Meeting di Shanghai, China pada 24 November 2019, indonesia dapet bidding host piala dunia U-20.

Pada 25 Juni 2022, Israel sukses lolos ke Piala Dunia U-20 2023.

Kasian minim literasi.",positif
"Ketua DPR RI, Puan Maharani, mengaku sedih dan kecewa Indonesia dicoret oleh Federasi Sepak Bola Dunia (FIFA) sebagai tuan rumah Piala Dunia U-20.
https://t.co/W2hJeI0Sp9",negatif
"Kesedihan mendalam dirasakan semua tim yg terlibat dalam penyelenggaraan Piala Dunia U-20 2023, sdgkan Ketua Umum PSSI @erickthohir juga sdh berusaha semaksimal mungkin utk bisa melobi FIFA. Namun semua harus bangkit, semoga ke depan ini menjadi pembelajaran
#GueBarengErickThohir https://t.co/hn6QOaWRve",positif
"@GanjaranApp @PSSI @FIFAcom @NajwaShihab @MataNajwa @narasitv Kayanya PSSI juga gak melobi-lobi, PSSI belum siap buat menjadi penyelenggara piala dunia U-20 karna selain infrastruktur. Masih banyak kasus yang belum di selesaikan",negatif
"Ketum PSSI Erick Thohir menyampaikan bhw mslh keamanan menjadi alasan Indonesia batal menjadi tuan rumah Piala Dunia U-20.
Dlm kontrak Indonesia sbg host &amp; HCA, Indonesia menjamin keamanan selama Piala Dunia U-20. Namun keputusan tertinggi ttp ada di FIFA
#GueBarengErickThohir https://t.co/Y8GYXvRjsz",positif
"@AltoLuger Karena kasus pembatalan Piala Dunia U-20 ini, saya melihat bapak ini dengan cara pandang yg berbeda. Let keep all of the argument just in my mind",negatif
"@CNNIndonesia Daripada malu piala dunia U-20 batal dan pindah, lanjut I Wayan Koster tolak kontingen Israel di ANOC World Beach Games 2023 biar terkesan konsisten sesuai arahan PDIP. Iya kan bang @budimandjatmiko https://t.co/lZcgyEsdX7",negatif
"Wali Kota Solo, Gibran Rakabuming Raka sempat berseteru dengan Gubernur Jawa Tengah, Ganjar Pranowo soal gelaran Piala Dunia U-20 2023 di Indonesia
Belakangan ini ternyata Ganjar dan Gibran sudah bertemu untuk menyelesaikan masalah tersebut
#GanjarHebat
 https://t.co/q1XHGa1gGV",negatif
"#INTERNASIONAL

Pujian Rakyat Negara Arab untuk Indonesia Terkait Piala Dunia U-20, Terhormat!
https://t.co/oTQDUnxdg1

#KDI #KHASANAHPETANG",positif
"Survei Capres MIPOS Usai Piala Dunia U-20 Batal: Ganjar Terjun Bebas Peringkat 3 

Prabowo Subianto 33,6% 
Anies Baswedan 21,5% 
Ganjar Pranowo 16,8%

https://t.co/xu53ptKFSO https://t.co/OhsQDwufEC",positif
"Waduuh, melorot ke urutan  3.
Ganjar dan Piala Dunia..

Survei Capres MIPOS Usai Pildun U-20 RI Batal: Ganjar Melorot ke Urutan 3 https://t.co/Ikrsput9lb",positif
Survei Capres MIPOS Usai Piala Dunia U-20 Batal: Ganjar Terjun Bebas https://t.co/lGQCZfmpTa,positif
"Empat Tuan Rumah Piala Dunia U-20 yang Dianulir FIFA.

Artikel selengkapnya https://t.co/YRBvaN8oaw https://t.co/2wEkpdh1Xh",netral
"Informasi mengenai penjatuhan sanksi dari FIFA bagi Indonesia terkait batalnya drawing maupun penyelenggaraan perhelatan Piala Dunia U-20 2023 tidak bisa dipertanggungjawabkan kebenarannya. #PeriksaFakta

https://t.co/HnTucBdD0Y",negatif
Klarifikasi Bapak Ganjar Pranowo Perihal Batal lnya Piala Dunia U-20 di Indonesia ✨ https://t.co/dxQfiS6gkC,netral
@GanjaranApp @ganjarpranowo Pak Ganjar percaya keberhasilan Piala Dunia U-20 kepada PSSI dengan melobi ke FIFA beliau serahkan kepada Pak Erick Thohir,positif
"Pakar politik menilai penolakan PDI Perjuangan terhadap kehadiran Timnas Israel pada Piala Dunia U-20, malah mendulang kenaikan elektabilitas partai tersebut dan Ganjar Pranowo.

https://t.co/MedeVMEInh",positif
"@GanjaranApp @ganjar_pranowo @NajwaShihab @MataNajwa @narasitv Tentu Pak Ganjar tetap memikirkan terobosan nya agar piala dunia U-20 ini tetap terselenggara dengan baik, tapi apa daya kalau yang punya wewenang malah lebih mementingkan Israel dan membatalkan penyelenggaraan piala dunia di Indonesia",negatif
@GanjaranApp @ganjar_pranowo @NajwaShihab @MataNajwa @narasitv Selalu ada cara memang biar piala dunia U-20 di Indonesia tetap berjalan namun FIFA memilih tindakan yang kurang tepat yakni membatalkan Indonesia menjadi tuan rumah,negatif
"@GanjaranApp @ganjar_pranowo @NajwaShihab @MataNajwa @narasitv Dibalik pernyataan Pak Ganjar, beliau juga memberikan banyak terobosan untuk FIFA agar piala dunia U-20 bisa tetap berjalan",netral
"Terkait pembatalan Piala Dunia U-20 di Indonesia, siapa sebenarnya yang kita bela. Tim Nasional Indonesia, atau ego kita sendiri?

#Palestine #JuventusInter #TrumpArraignment Nmax Presiden Mbah Slamet Ria SW Thailand
https://t.co/Xs9ptF5zMO",netral
B4t4lnya Indonesia menjadi tuan rumah Piala Dunia U-20 clear bukn masalah infrastruktur. Dijelaskan langsung oleh Exco PSSI Arya Sinulingga https://t.co/PWH0SgaNeK,positif
"Di tengah hujatan masyarakat kepada dirinya terkait Piala Dunia U-20, Gubernur Jateng Ganjar Pranowo tetap menjalankan tugasnya.

Ganjar mengecek perbaikan jalan Jepara-Keling. Pengecekan itu merupakan bagian dari persiapan arus mudik Lebaran 2023. https://t.co/dj9heapsfE",netral
Erick Thohir aja mau jadiin Piala Dunia u-20 sebagai panggung dia bisa jadi cawapres,netral
"Ganjar Pranowo Jawab Curhatan Punggawa Timnas Usai Gagal Piala Dunia U-20, Jangan Menyerah !!

Nmax Fadil Jaidi Mbah Slamet Dua Lipa Odyssey Demokrat Margot Robbie Kante HER HEADER Sore Ria SW Pledis https://t.co/EecUMbKhaN",negatif
"PSSI sudah membubarkan Timnas Indonesia U-20.  
Ketum PSSI Erick Thohir mengatakan pembatalan Piala Dunia U-20 memang ujian cukup berat untuk sepak bola Indonesia namun semoga bisa makin mendewasakan kita.

@erickthohir 
#GueBarengErickThohir https://t.co/GaRPMYpST0",positif
"Benarkah FIFA coret Israel dari Piala Dunia U-20 dan Indonesia jadi penggantinya? Cek faktanya di sini!

https://t.co/ZMMtUh4ZCz",positif
"Beberapa penggawa Timnas U-20 menuliskan kekecewaan mereka atas dibatalkannya Piala Dunia U-20 di Indonesia pada kolom komentar Instagram Gubernur Jateng Ganjar Pranowo.

Lalu, apa tanggapan Ganjar setelah membaca komentar itu?
https://t.co/4jsq5ldv2a",negatif
Alasan Ganjar menolak kehadiran Timnas Israel pada Piala Dunia U-20 https://t.co/qvdO45HM2Y,negatif
"Dengan dibatalkannya Piala Dunia U-20 di Indonesia, jangan menjadikan pecinta sepakbola memendam kekecewaan yang mendalam. Ketum PSSI @erickthohir ajak para pecinta sepakbola bangun &amp; semangat, kita punya komunitas yang kuat &amp; respons yang sangat luar biasa.#GueBarengErickThohir https://t.co/htzteHQQ35",positif
"untuk PKS @PKSejahtera sudahilah main cawe2 dan belaga Kecewa soal Piala Dunia U-20 Batal, kita sdh tau belang partai termasuk ideologi PKS, @PDI_Perjuangan dan PKS itu sampai kapanpun akan berseberangan itu semua orng tau,dari dulu itu. https://t.co/Tt4lxMDeo8",negatif
"Semua sudah clear: 

Piala Dunia U-20 batal berlangsung di Indonesia dan nasib masa depan Hokky Caraka, dkk. sudah terjamin bagus. 👍 https://t.co/g1hzvhbW13",positif
"@sutankwon @luvinurcahya @idextratime well Piala Dunia itu putaran duit nya bagus untuk bisnis, dan ane udah punya rencana bagus pas FIFA U-20 jadi sesuai jadwal tapi gara gara Free Palestine tai kucing bangsat, rencana batal",negatif
@GanjaranApp @ganjar_pranowo Memang Pak Ganjar memahami betapa sedihnya beliau melihat adik-adik timnas Indonesia U-20 gagal main di piala dunia. Namun ini memang bukan kesalahan Pak Ganjar,negatif
@GanjaranApp Kita sudah berusaha yang terbaik untuk terselenggaranya piala dunia u-20,positif
"@GanjaranApp @ganjar_pranowo Bukti bagaimana Pak Ganjar juga ingin sekali melihat timnas kita main di piala dunia U-20, FIFA bukannya meniadakan timnas Israel malah mencabut Indonesia menjadi tuan rumah piala dunia",negatif
"@GanjaranApp @ganjar_pranowo Saya yakin di dalam hati Pak Ganjar juga ingin timnas Indonesia U-20 bisa bermain di piala dunia U-20 ini, namun saya juga yakin kalau ini semua murni keputusan FIFA yang tidak adil",negatif
"@GanjaranApp @ganjar_pranowo Dengan luas hati Pak Ganjar meminta maaf kepada seluruh pemain timnas yang gagal bermain di piala dunia U-20, walaupun bukan beliau lah penyebab kegagalan ini. Namun keputusan FIFA yang tidak tepat",negatif
"Akibat polemik ini, masyarakat kehilangan kesempatan berharga menyaksikan laga Piala Dunia di halaman rumah sendiri.

Lebih dari itu, mimpi para pemain timnas muda Indonesia berlaga di Piala Dunia U-20 mendadak sirna.",positif
"@GanjaranApp @ganjar_pranowo Jangan pernah menyerah, hari ini memang belum bisa ikut piala dunia U-20. Tapi nanti, mari sama-sama kita buktikan bahwa kita bisa ikut piala dunia U-20",netral
"Satu hal yang terang benderang dalam adu pendapat Presiden Jokowi dengan PDIP menyangkut penyelenggaraan Piala Dunia U-20 adalah keduanya tidak bertolak dari kepentingan orang banyak.

https://t.co/7M5kZXn2S4",positif
"Di tangan politisi mabuk politik elektoral, sepak bola Indonesia sulit berkembang.

Pembatalan Piala Dunia U-20 cuma satu contoh.",negatif
Jokowi juga menjamin dukungan terhadap Palestina tak terputus dengan kehadiran Israel di Piala Dunia U-20 dan tidak mencampuradukkan urusan olahraga dengan politik.,positif
"Alih-alih menerima syarat, FIFA mengumumkan pembatalan Indonesia sebagai tuan rumah Piala Dunia U-20 dan siapkan sanksi untuk Indonesia.",positif
"Berbagai organisasi Islam juga ikut menentang kehadiran Israel di Piala Dunia U-20.

MUI menolak kedatangan pemain timnas Israel karena negara itu telah melanggar HAM dan mengambil alih tanah milik warga Palestina. https://t.co/OdWBrhdB4q",negatif
"Padahal, Koster telah meneken host city agreement dengan FIFA pada 2022.

Isinya menjamin keamanan dan tak ada diskriminasi bagi kontestan Piala Dunia U-20.",positif
"Ketua Umum PDIP Megawati Soekarnoputri disebut meminta kadernya menolak kehadiran timnas Israel dalam Piala Dunia U-20.

#TempoThread https://t.co/No7HAtlchv",negatif
MIPOS merilis elektabilitas parpol usai piala dunia U-20 di Indonesia batal. PDIP masih berada di posisi teratas namun elektabilitasnya turun 4%. https://t.co/5mVJQ773JN,negatif
Benarkah Megawati di Balik Ujian Politik Ganjar &amp; Koster Menolak Timnas Israel di Piala Dunia U-20? https://t.co/6ABm10yHwf #TempoVideo,negatif
"👀🤔👀

Presiden RI @jokowi  pernah memberikan jaminan ke @FIFAcom  saat @PSSI  melakukan bidding tuan rumah Piala Dunia U-20 2023.
Bahwa Tak ada DISKRIMINASI menjadi SALAH SATU POINNYA

Isi Surat Presiden RI @jokowi  ke @FIFAcom  pada Agustus 2019👇
https://t.co/xe1gUXuVix https://t.co/VIQxyXjM8t",negatif
Puan Maharani Sebut Piala Dunia U-20 Batal di Indonesia Bukan karena Beda Pendapat https://t.co/Frrj2xEurs,netral
"Sempat Komentar Sarkas ke Ganjar soal Piala Dunia U-20, Hokky Caraka Kini Asik Tertawa Bareng Gubernur: Clear https://t.co/rqrObxB7OG",positif
Kenapa indonesia gagal jadi tuan rumah piala dunia U 20 ? Di karena politik jangan disama kan olah raga dengan politik karena olah raga adalah menjunjung sportifitas bukan politik ?,negatif
"Wali Kota Solo, Gibran Rakabuming Raka sempat berseteru dengan Gubernur Jawa Tengah, Ganjar Pranowo soal gelaran Piala Dunia U-20 2023 di Indonesia

Belakangan ini ternyata Ganjar dan Gibran sudah bertemu untuk menyelesaikan masalah tersebut

#SahabatGanjar #Ganjar #ganjarpranowo https://t.co/EjN7eSRnhy",negatif
"Ganjar tidak pernah tanda tangan komitmen kesediaan menjadi tuan rumah Piala Dunia u-20.
#GanjarFokusMajukanNKRI https://t.co/s0lJTvrck8",negatif
"Ganjar Pranowo Jawab Curhatan Punggawa Timnas Usai Gagal Piala Dunia U-20, Jangan Menyerah !!

Demokrat Mbah Slamet Moana Dua Lipa Ria SW Menpora Kante Lukaku Sore Margot Robbie Billboard jinyoung Nmax Rabu https://t.co/0cfRlKqwPc",negatif
"Pemain Timnas Indonesia U-20, Hokky Caraka, sudah berdamai dengan Gubernur Jawa Tengah, Ganjar Pranowo, terkait dibatalkannya Piala Dunia U-20 2023 di Tanah Air.
https://t.co/tWx6NJIfWa",positif
"@__AnakKolong @psi_id Gubernur Bali Tunggu Arahan Presiden Jokowi Terkait Atlet Israel, Ferdinand Hutahaean:  ADA INDIKASI UNTUK MENJEBAK
https://t.co/CywjK3TvCd

GANJAR PRANOWO &amp; PENYESALAN PIALA DUNIA U 20 !!
https://t.co/iYFaxzTdbA",negatif
"@GanjaranApp @ganjarpranowo Bukti bagaimana Pak Ganjar juga ingin sekali melihat timnas kita main di piala dunia U-20, FIFA bukannya meniadakan timnas Israel malah mencabut Indonesia menjadi tuan rumah piala dunia",negatif
"@GanjaranApp @ganjarpranowo Jangan pernah menyerah, hari ini memang belum bisa ikut piala dunia U-20. Tapi nanti, mari sama-sama kita buktikan bahwa kita bisa ikut piala dunia U-20",netral
"@GanjaranApp @ganjarpranowo Saya yakin di dalam hati Pak Ganjar juga ingin timnas Indonesia U-20 bisa bermain di piala dunia U-20 ini, namun saya juga yakin kalau ini semua murni keputusan FIFA yang tidak adil",negatif
"Ketua Umum PSSI 
@erickthohir yakin sepak bola Indonesia akan segera bangkit usai batal jadi tuan rumah Piala Dunia U-20 2023. 
Sebab, sepak bola sangat digemari di Indonesia dan punya banyak penikmat.

#GueBarengErickThohir https://t.co/BeSeCBglfX",positif
"Dosen HI UB Malang: Batal Host Piala Dunia U-20, Kredibilitas Indonesia di Mata Internasional Turun.

Terkait batalnya Indonesia menjadi tuan rumah piala Dunia U-20, Dosen Hubungan… https://t.co/KPyuUJkVLB #Peristiwa #analisisPialaDunia2022 #HIUB via @beritajatimcom",netral
"@GanjaranApp @ganjarpranowo Dengan luas hati Pak Ganjar meminta maaf kepada seluruh pemain timnas yang gagal bermain di piala dunia U-20, walaupun bukan beliau lah penyebab kegagalan ini. Namun keputusan FIFA yang tidak tepat",negatif
"-Ganjar menyatakan tdk pernah menandatangani Country Host Guarantee hingga City Host Guarantee terkait Piala Dunia U-20. 
-Berbeda dengan Pernyataan Jokowi, bahwa Propinsi maupun Kota yang di tunjuk itu juga ada tanda tangannya. 
-Dan Ganjar TIDAK MENYESAL dengan pernyataannya https://t.co/uWN3Fe7lOs",positif
Cek Fakta: FIFA Coret Israel dari Piala Dunia U-20 demi Kenyamanan Bersama https://t.co/hb6YzW5ign #cekfakta,netral
"314 Hari Menuju Pemilu: Piala Dunia U-20 Game Changer Pilpres 2024, Prabowo Subianto Menguat? - Tribun Gorontalo https://t.co/ThPaOniR1B #PrabowoUnggul #BangkitBersama",positif
"Ganjar menyatakan tdk pernah menandatangani Country Host dan City Host Guarantee Piala Dunia U-20. 

Sementara Jokowi menyatakan, bahwa Propinsi maupun Kota yang di tunjuk itu juga ada tanda tangannya.

Anehnya Ganjar TIDAK MENYESAL dengan pernyataannya. https://t.co/xQcGiNWCPW",positif
"Memang sdh spntsnyalah Merosotttt...!!!

Bikin Rakyat Kecewa Soal Piala Dunia U-20, Elektabilitas Ganjar Merosot ke Peringkat Tiga! https://t.co/uha5nVSMOo",negatif
"@Dennysiregar7 Bedalah dgn Jokowi, paling terlihat dari sikapnya thd Piala Dunia U-20. Mana yg menghormati olahraga dan merawat perdamaian, mana jg yg malah memupuk permusuhan kpd generasi muda Israel, yg bs jd mereka hanya mengenal olahraga, bukan mengangkat senjata.",positif
"@Dennysiregar7 Anies yang ke laut, eh si Ganjar yg tenggelam akibat blunder piala dunia U-20 hahaha...mampus",negatif
"Ganjar menyatakan tdk  menandatangani Country Host &amp; City Host Guarantee Piala Dunia U-20.

Berbeda dgn Pernyataan Jokowi, bahwa Propinsi maupun Kota yg di tunjuk itu juga ada tanda tangannya.

Tapi sekali lagi Ganjar membantah menandatangani apapun.

Dan Ganjar TIDAK MENYESAL. https://t.co/161ntDhMce",positif
"1. Ganjar menyatakan tdk pernah menandatangani Country Host Guarantee hingga City Host Guarantee terkait Piala Dunia U-20
2. Berbeda dengan Pernyataan Jokowi, bahwa Propinsi maupun Kota yang di tunjuk itu juga ada tanda tangannya.
3. Dan Ganjar TIDAK MENYESAL dengan pernyataannya https://t.co/lzU1DHHR5t",positif
"-Ganjar menyatakan tdk pernah menandatangani Country Host Guarantee hingga City Host Guarantee terkait Piala Dunia U-20.
-Berbeda dengan Pernyataan Jokowi, bahwa Propinsi maupun Kota yang di tunjuk itu juga ada tanda tangannya.
-Dan Ganjar TIDAK MENYESAL dengan pernyataannya https://t.co/hDQIVdhf4H",positif
"@Paltiwest Lah mendingan gini ga sotoy, drpd yg ngegagalin Piala Dunia U-20 kemarin ""saya akan masukkan kamu kerja besok"" ""saya akan promosikan ke dunia kamu adalah pemain terbaik dunia"" hahahaha bullshit",positif
@GanjaranApp @NajwaShihab @MataNajwa @narasitv Salut banget sih sama pak Ganjar Pranowo yang ingin meminta maaf langsung ke para pemain timnas U-20 yang gagal main di piala dunia U20.,negatif
"Menteri PUPR Basuki Hadimuljono: Secara arsitektural, GBK sudah memenuhi standar untuk penyelenggaraan Piala Dunia U-20 maupun U-17. https://t.co/rAam6RnUHr",netral
